size,total_sqft,bath,bhk,price_per_sqft,price_total
3 BHK,1190.0,2.0,3,2550.4201680672268,3035000.0
3 BHK,1620.0,3.0,3,6049.382716049383,9800000.0
2 BHK,950.0,2.0,2,4943.1578947368425,4696000.0
11 BHK,5000.0,9.0,11,7200.0,36000000.0
3 BHK,2450.0,3.0,3,4897.959183673469,12000000.0
3 BHK,1220.0,2.0,3,2887.7049180327863,3522999.9999999995
2 BHK,850.0,2.0,2,3529.4117647058824,3000000.0
2 BHK,1020.0,2.0,2,6176.470588235294,6300000.0
2 BHK,1100.0,2.0,2,4545.454545454545,5000000.0
2 BHK,1150.0,2.0,2,10956.521739130434,12600000.0
3 BHK,1760.0,2.0,3,7386.363636363636,13000000.0
3 BHK,1800.0,3.0,3,6111.111111111111,11000000.0
2 BHK,1070.0,2.0,2,5046.728971962617,5400000.0
4 Bedroom,1500.0,4.0,4,14666.666666666666,22000000.0
2 Bedroom,1440.0,2.0,2,6597.222222222223,9500000.0
2 BHK,900.0,2.0,2,4444.444444444444,4000000.0
4 BHK,1200.0,4.0,4,19166.666666666668,23000000.0
2 BHK,1130.0,2.0,2,3730.973451327434,4216000.0
2 BHK,1320.0,2.0,2,12500.0,16500000.0
2 BHK,1270.0,2.0,2,7716.535433070866,9800000.0
2 BHK,1200.0,2.0,2,5166.666666666667,6200000.0
4 BHK,4800.0,4.0,4,4895.833333333333,23500000.0
2 BHK,1200.0,2.0,2,6166.666666666667,7400000.0
2 BHK,929.0,2.0,2,5400.4305705059205,5017000.0
4 BHK,1150.0,4.0,4,22608.695652173912,26000000.0
4 Bedroom,1125.0,4.0,4,16000.0,18000000.0
5 Bedroom,500.0,3.0,5,13000.0,6500000.0
5 Bedroom,1200.0,5.0,5,15833.333333333334,19000000.0
3 BHK,1464.0,3.0,3,3825.136612021858,5600000.0
4 BHK,3600.0,4.0,4,11111.111111111111,40000000.0
4 Bedroom,2000.0,4.0,4,4950.0,9900000.0
2 BHK,1208.0,2.0,2,4056.291390728477,4900000.0
2 BHK,1130.0,2.0,2,5309.734513274337,6000000.0
3 BHK,1753.0,3.0,3,6845.407872219053,12000000.0
5 BHK,4500.0,7.0,5,7488.888888888889,33700000.0
3 Bedroom,600.0,3.0,3,9666.666666666666,5800000.0
2 BHK,1196.0,2.0,2,7894.648829431439,9442000.0
2 BHK,1150.0,3.0,2,4565.217391304348,5250000.0
2 BHK,1128.0,2.0,2,5585.106382978724,6300000.0
2 BHK,1000.0,2.0,2,5300.0,5300000.0
2 BHK,1035.0,2.0,2,4347.826086956522,4500000.0
2 BHK,950.0,2.0,2,3368.4210526315787,3200000.0
3 BHK,1075.0,2.0,3,3348.8372093023254,3600000.0
2 BHK,1040.0,2.0,2,4663.461538461538,4850000.0
2 Bedroom,720.0,2.0,2,6250.0,4500000.0
3 BHK,1511.0,3.0,3,6287.22700198544,9500000.0
3 BHK,1300.0,3.0,3,4461.538461538462,5800000.0
3 BHK,1545.0,3.0,3,4449.838187702266,6875000.0
1 BHK,375.0,2.0,1,6933.333333333333,2600000.0
2 BHK,1062.0,2.0,2,3578.154425612053,3800000.0
2 BHK,1115.0,2.0,2,3587.4439461883408,4000000.0
2 BHK,1000.0,2.0,2,3500.0,3500000.0
2 BHK,883.0,2.0,2,5096.262740656852,4500000.0
2 BHK,1195.0,2.0,2,5857.740585774059,7000000.0
4 Bedroom,1200.0,3.0,4,13750.0,16500000.0
1 Bedroom,700.0,1.0,1,5857.142857142857,4100000.0
2 BHK,1246.0,2.0,2,5377.2070626003215,6700000.0
4 Bedroom,660.0,4.0,4,13636.363636363636,9000000.0
4 Bedroom,8500.0,4.0,4,1705.8823529411766,14500000.0
4 BHK,1600.0,4.0,4,5000.0,8000000.0
4 BHK,2805.0,5.0,4,5490.196078431372,15400000.0
3 BHK,1584.0,3.0,3,4103.535353535353,6500000.0
4 Bedroom,3000.0,5.0,4,9166.666666666666,27500000.0
3 BHK,1175.0,2.0,3,4085.1063829787236,4800000.0
3 BHK,1595.0,3.0,3,7210.031347962383,11500000.0
2 BHK,1353.0,2.0,2,8130.081300813008,11000000.0
3 BHK,1599.0,3.0,3,7817.385866166354,12500000.0
2 BHK,1150.0,2.0,2,6086.95652173913,7000000.0
4 BHK,5230.0,6.0,4,8891.013384321224,46500000.0
2 BHK,1155.0,2.0,2,3700.4329004329006,4274000.0
1 BHK,1200.0,2.0,1,7083.333333333333,8500000.0
2 BHK,1000.0,2.0,2,2500.0,2500000.0
4 BHK,3000.0,4.0,4,4000.0,12000000.0
3 BHK,1867.0,3.0,3,8569.89823245849,16000000.0
2 BHK,1251.0,2.0,2,3756.994404476419,4700000.0
2 BHK,1028.0,2.0,2,4426.070038910506,4550000.0
2 BHK,1222.0,2.0,2,3682.4877250409168,4500000.0
3 BHK,1170.0,2.0,3,5641.025641025641,6600000.0
3 BHK,2400.0,4.0,3,10208.333333333334,24500000.0
3 BHK,1385.0,2.0,3,3500.361010830325,4848000.0
2 BHK,1372.0,2.0,2,4956.268221574344,6800000.0
3 BHK,1282.0,2.0,3,3822.1528861154447,4900000.0
9 BHK,5000.0,9.0,9,4200.0,21000000.0
5 Bedroom,3000.0,3.0,5,17600.0,52800000.0
2 BHK,1135.0,2.0,2,3500.440528634361,3972999.9999999995
3 BHK,1768.0,3.0,3,5712.669683257918,10100000.0
3 BHK,1325.0,2.0,3,6792.452830188679,9000000.0
3 BHK,1599.0,3.0,3,6191.369606003753,9900000.0
3 Bedroom,1500.0,3.0,3,4130.0,6195000.0
3 Bedroom,2610.0,3.0,3,19118.773946360154,49900000.0
2 BHK,1286.0,2.0,2,4898.9113530326595,6300000.0
5 BHK,2845.0,5.0,5,4920.91388400703,14000000.0
3 BHK,1600.0,2.0,3,3125.0,5000000.0
2 BHK,1317.5,2.0,2,4840.2277039848195,6377000.0
3 BHK,3450.0,5.0,3,7536.231884057971,26000000.0
2 BHK,1102.0,2.0,2,4870.235934664247,5367000.0
2 BHK,1350.0,2.0,2,4000.0,5400000.0
3 BHK,1200.0,2.0,3,3500.0,4200000.0
6 Bedroom,1300.0,6.0,6,11153.846153846154,14500000.0
2 Bedroom,1800.0,1.0,2,4444.444444444444,8000000.0
2 BHK,950.0,2.0,2,4210.526315789473,4000000.0
1 BHK,525.0,1.0,1,5190.476190476191,2725000.0
2 BHK,656.0,2.0,2,3810.9756097560976,2500000.0
4 Bedroom,1780.0,4.0,4,9831.460674157302,17500000.0
2 BHK,1056.0,2.0,2,7575.757575757576,8000000.0
1 BHK,595.0,1.0,1,5600.0,3332000.0
2 BHK,1080.0,2.0,2,4629.62962962963,5000000.0
3 BHK,2225.0,3.0,3,7191.011235955056,16000000.0
2 BHK,1126.0,2.0,2,2500.0,2815000.0
3 BHK,1490.0,3.0,3,5637.583892617449,8400000.0
4 Bedroom,2000.0,4.0,4,15000.0,30000000.0
3 BHK,1550.0,3.0,3,6451.612903225807,10000000.0
3 BHK,1600.0,3.0,3,5375.0,8600000.0
2 BHK,1160.0,2.0,2,4741.379310344828,5500000.0
4 Bedroom,4144.0,4.0,4,7601.351351351352,31500000.0
3 BHK,2100.0,3.0,3,5952.380952380952,12500000.0
2 BHK,1404.0,2.0,2,4935.897435897436,6930000.0
4 Bedroom,2230.0,4.0,4,10089.686098654709,22500000.0
3 BHK,1544.0,3.0,3,7772.020725388601,12000000.0
3 BHK,1305.0,2.0,3,4498.08429118774,5870000.0
2 BHK,1230.0,2.0,2,6504.065040650406,8000000.0
2 Bedroom,1200.0,2.0,2,5416.666666666667,6500000.0
3 BHK,1460.0,3.0,3,5000.0,7300000.0
2 BHK,967.0,2.0,2,4653.567735263702,4500000.0
1 Bedroom,540.0,1.0,1,6666.666666666667,3600000.0
1 BHK,715.0,1.0,1,6433.566433566433,4600000.0
3 BHK,2500.0,3.0,3,12520.0,31300000.0
3 BHK,1578.0,3.0,3,11406.84410646388,18000000.0
2 BHK,1020.0,2.0,2,4799.019607843137,4895000.0
2 BHK,1020.0,2.0,2,3921.5686274509803,4000000.0
2 BHK,1253.0,2.0,2,8140.462889066241,10200000.0
2 BHK,1180.0,2.0,2,3559.322033898305,4200000.0
2 BHK,961.0,2.0,2,3954.2143600416234,3800000.0
3 BHK,1419.0,3.0,3,5285.412262156448,7500000.0
3 BHK,1709.0,3.0,3,8777.062609713283,15000000.0
2 Bedroom,1600.0,2.0,2,7187.5,11500000.0
1 BHK,416.0,1.0,1,4447.115384615385,1850000.0
2 BHK,1100.0,2.0,2,8909.09090909091,9800000.0
3 BHK,1430.0,2.0,3,4545.454545454545,6500000.0
2 BHK,1260.0,2.0,2,3571.4285714285716,4500000.0
3 BHK,1630.0,3.0,3,5214.7239263803685,8500000.0
3 BHK,1249.0,3.0,3,3579.663730984788,4471000.0
3 BHK,1450.0,2.0,3,5862.068965517241,8500000.0
3 BHK,2791.0,3.0,3,7989.967753493372,22300000.0
1 BHK,600.0,1.0,1,15000.0,9000000.0
1 BHK,834.0,1.0,1,7194.244604316546,6000000.0
3 Bedroom,1125.0,4.0,3,6222.222222222223,7000000.0
3 BHK,2060.0,3.0,3,6796.116504854369,14000000.0
7 BHK,12000.0,7.0,7,18333.333333333332,220000000.0
2 BHK,891.0,2.0,2,2805.8361391694725,2500000.0
2 BHK,1133.0,2.0,2,4330.979699911739,4907000.0
3 BHK,1075.0,2.0,3,3441.860465116279,3700000.0
4 BHK,3000.0,5.0,4,8666.666666666666,26000000.0
4 Bedroom,2440.0,5.0,4,17418.032786885247,42500000.0
2 BHK,1200.0,2.0,2,4583.333333333333,5500000.0
2 BHK,1075.0,2.0,2,4260.46511627907,4580000.0
2 BHK,1140.0,2.0,2,3508.7719298245615,4000000.0
5 Bedroom,940.0,4.0,5,15957.446808510638,15000000.0
6 Bedroom,2160.0,5.0,6,11574.074074074075,25000000.0
2 BHK,1090.0,2.0,2,3853.211009174312,4200000.0
4 Bedroom,1500.0,4.0,4,4666.666666666667,7000000.0
4 BHK,4104.0,4.0,4,8771.929824561403,36000000.0
3 BHK,1790.0,3.0,3,5586.592178770949,10000000.0
3 BHK,1920.0,3.0,3,6979.166666666667,13400000.0
2 BHK,1374.0,2.0,2,6914.1193595342065,9500000.0
3 BHK,1445.0,3.0,3,6574.39446366782,9500000.0
1 BHK,711.0,1.0,1,5063.291139240507,3600000.0
3 BHK,1500.0,3.0,3,6333.333333333333,9500000.0
3 BHK,1720.0,3.0,3,5813.953488372093,10000000.0
3 BHK,1400.0,3.0,3,4285.714285714285,6000000.0
2 BHK,1030.0,2.0,2,4757.281553398058,4900000.0
2 BHK,1200.0,2.0,2,7083.333333333333,8500000.0
3 BHK,1375.0,3.0,3,5090.909090909091,7000000.0
2 Bedroom,1050.0,1.0,2,5333.333333333333,5600000.0
3 BHK,2250.0,3.0,3,7111.111111111111,16000000.0
2 BHK,1000.0,2.0,2,5000.0,5000000.0
1 BHK,469.0,1.0,1,5330.490405117271,2500000.0
4 BHK,3800.0,4.0,4,6578.9473684210525,25000000.0
2 BHK,883.0,2.0,2,3284.2582106455266,2900000.0
3 BHK,1820.0,2.0,3,4725.274725274725,8600000.0
3 BHK,1440.0,2.0,3,4513.888888888889,6500000.0
6 BHK,3600.0,4.0,6,4444.444444444444,16000000.0
4 BHK,2500.0,5.0,4,13000.0,32500000.0
2 BHK,1225.0,2.0,2,3918.3673469387754,4800000.0
3 Bedroom,4000.0,3.0,3,16500.0,66000000.0
2 BHK,875.0,2.0,2,6034.285714285715,5280000.0
1 BHK,750.0,1.0,1,5333.333333333333,4000000.0
2 BHK,1180.0,2.0,2,6779.661016949152,8000000.0
2 BHK,1194.0,2.0,2,3936.348408710218,4700000.0
3 BHK,1500.0,2.0,3,4133.333333333333,6200000.0
2 BHK,1160.0,2.0,2,4500.0,5220000.0
3 BHK,2378.0,3.0,3,11017.661900756939,26200000.0
2 BHK,1128.0,2.0,2,5319.148936170212,6000000.0
3 BHK,1500.0,3.0,3,10000.0,15000000.0
3 BHK,1220.0,2.0,3,2887.7049180327863,3522999.9999999995
2 BHK,1210.0,2.0,2,4793.388429752066,5800000.0
3 BHK,1100.0,2.0,3,5272.727272727273,5800000.0
3 BHK,1200.0,3.0,3,3833.3333333333335,4600000.0
4 BHK,3385.0,5.0,4,7680.945347119646,26000000.0
3 BHK,1641.0,3.0,3,4021.9378427787933,6600000.0
2 BHK,1200.0,2.0,2,3750.0,4500000.0
2 BHK,1260.0,2.0,2,5348.412698412699,6739000.0
3 BHK,1720.0,3.0,3,4534.883720930233,7800000.0
2 BHK,1132.5,2.0,2,4249.889624724062,4813000.0
2 BHK,1210.0,2.0,2,3800.0,4598000.0
4 Bedroom,2200.0,4.0,4,9090.90909090909,20000000.0
3 BHK,1075.0,2.0,3,4186.046511627907,4500000.0
3 BHK,1702.0,3.0,3,7638.07285546416,13000000.0
2 BHK,1630.0,2.0,2,12269.938650306749,20000000.0
2 BHK,1141.0,2.0,2,3378.6152497808935,3854999.9999999995
3 BHK,2072.0,3.0,3,5212.355212355213,10800000.0
3 Bedroom,1200.0,2.0,3,5833.333333333333,7000000.0
3 BHK,1350.0,3.0,3,5703.7037037037035,7700000.0
4 Bedroom,4046.0,4.0,4,10998.517053880376,44500000.0
3 BHK,1180.0,2.0,3,6638.983050847458,7834000.0
3 BHK,35000.0,3.0,3,371.42857142857144,13000000.0
2 BHK,1355.0,2.0,2,8487.084870848708,11500000.0
1 Bedroom,600.0,1.0,1,8333.333333333334,5000000.0
7 Bedroom,1200.0,7.0,7,12500.0,15000000.0
3 BHK,1640.0,2.0,3,7317.073170731707,12000000.0
5 Bedroom,1200.0,5.0,5,8333.333333333334,10000000.0
3 BHK,1190.0,2.0,3,4789.915966386555,5700000.0
4 Bedroom,2400.0,4.0,4,15625.0,37500000.0
2 BHK,1019.0,2.0,2,4892.051030421982,4985000.0
3 BHK,1875.0,3.0,3,8800.0,16500000.0
3 BHK,1250.0,3.0,3,3200.0,4000000.0
3 Bedroom,1200.0,3.0,3,11666.666666666666,14000000.0
2 BHK,1140.0,2.0,2,4912.2807017543855,5600000.0
3 BHK,1683.0,3.0,3,6476.5300059417705,10900000.0
3 BHK,1515.0,3.0,3,5498.349834983498,8330000.0
4 BHK,2118.0,4.0,4,5240.793201133144,11100000.0
4 Bedroom,1380.0,3.0,4,4202.898550724638,5800000.0
2 BHK,1083.0,2.0,2,5701.754385964912,6175000.0
2 Bedroom,600.0,2.0,2,9166.666666666666,5500000.0
3 BHK,2300.0,3.0,3,5217.391304347826,12000000.0
2 BHK,1240.0,2.0,2,4838.709677419355,6000000.0
3 BHK,1750.0,3.0,3,6857.142857142857,12000000.0
2 BHK,1230.0,2.0,2,3534.959349593496,4348000.0
3 Bedroom,1500.0,3.0,3,9266.666666666666,13900000.0
2 BHK,985.0,2.0,2,4100.507614213198,4039000.0
3 Bedroom,1500.0,2.0,3,5800.0,8700000.0
2 BHK,1125.0,2.0,2,2888.0,3249000.0
2 BHK,950.0,2.0,2,4631.578947368421,4400000.0
3 BHK,1580.0,3.0,3,4810.126582278481,7600000.0
3 Bedroom,1092.0,2.0,3,9020.14652014652,9850000.0
2 BHK,1090.0,2.0,2,2600.0,2834000.0
3 Bedroom,2264.0,3.0,3,7022.968197879859,15900000.0
3 BHK,1033.0,2.0,3,2471.4424007744433,2553000.0
2 BHK,810.0,2.0,2,3024.6913580246915,2450000.0
2 BHK,1045.0,2.0,2,4306.2200956937795,4500000.0
2 BHK,1337.0,2.0,2,6133.1338818249815,8200000.0
2 BHK,1200.0,2.0,2,2666.6666666666665,3200000.0
3 BHK,1580.0,3.0,3,10126.582278481013,16000000.0
3 BHK,1500.0,2.0,3,3600.0,5400000.0
3 BHK,1640.0,4.0,3,5548.780487804878,9100000.0
3 BHK,1570.0,3.0,3,3949.044585987261,6200000.0
3 BHK,1470.0,2.0,3,5578.231292517007,8200000.0
2 BHK,1160.0,2.0,2,3500.862068965517,4061000.0
2 BHK,1050.0,2.0,2,6761.9047619047615,7100000.0
3 BHK,1855.0,3.0,3,12129.380053908355,22500000.0
3 BHK,1460.0,2.0,3,6164.3835616438355,9000000.0
3 BHK,1823.0,3.0,3,5485.463521667581,10000000.0
2 BHK,1094.0,2.0,2,3839.1224862888484,4200000.0
2 BHK,1153.0,2.0,2,4943.625325238509,5700000.0
3 BHK,1325.0,3.0,3,4301.88679245283,5700000.0
4 Bedroom,1200.0,3.0,4,7083.333333333333,8500000.0
3 BHK,1590.0,2.0,3,7861.635220125786,12500000.0
5 Bedroom,1210.0,4.0,5,13223.140495867769,16000000.0
4 Bedroom,1200.0,4.0,4,18333.333333333332,22000000.0
2 BHK,1202.0,2.0,2,3993.3444259567386,4800000.0
2 BHK,1202.0,2.0,2,4409.317803660566,5300000.0
2 BHK,1200.0,2.0,2,5208.333333333333,6250000.0
3 BHK,1688.0,3.0,3,6990.521327014218,11800000.0
2 BHK,1020.0,2.0,2,5098.0392156862745,5200000.0
2 BHK,1185.0,2.0,2,3966.2447257383965,4700000.0
2 BHK,1235.0,2.0,2,4213.765182186235,5204000.0
4 BHK,3205.0,5.0,4,15600.624024960998,50000000.0
2 BHK,1077.0,2.0,2,3494.8932219127205,3764000.0
3 BHK,1415.0,2.0,3,4664.310954063604,6600000.0
3 BHK,2330.0,3.0,3,6952.789699570815,16200000.0
2 BHK,805.0,2.0,2,4347.826086956522,3500000.0
1 BHK,425.0,1.0,1,4712.941176470588,2003000.0
2 BHK,1155.0,2.0,2,5190.476190476191,5995000.0
4 BHK,5270.0,4.0,4,23719.165085388995,125000000.0
2 BHK,656.0,2.0,2,3353.6585365853657,2200000.0
2 BHK,1100.0,2.0,2,4363.636363636364,4800000.0
2 BHK,1150.0,2.0,2,4521.739130434783,5200000.0
1 Bedroom,600.0,1.0,1,10000.0,6000000.0
2 BHK,1468.0,2.0,2,9536.784741144415,14000000.0
4 Bedroom,4300.0,5.0,4,12790.697674418605,55000000.0
3 BHK,2280.0,4.0,3,5526.315789473684,12600000.0
2 BHK,1341.0,2.0,2,7233.407904548844,9700000.0
2 BHK,1279.0,2.0,2,6020.3283815480845,7700000.0
4 BHK,2225.0,4.0,4,4444.044943820225,9888000.0
2 BHK,1185.0,2.0,2,3671.7299578059074,4351000.0
3 BHK,1750.0,3.0,3,4857.142857142857,8500000.0
2 BHK,1152.0,2.0,2,4644.097222222223,5350000.0
5 Bedroom,1000.0,4.0,5,16000.0,16000000.0
2 BHK,1300.0,2.0,2,2769.230769230769,3600000.0
4 Bedroom,2760.0,4.0,4,5615.942028985507,15500000.0
2 BHK,1070.0,2.0,2,3644.8598130841124,3900000.0
2 BHK,1101.0,2.0,2,4087.193460490463,4500000.0
2 BHK,775.0,2.0,2,7096.774193548387,5500000.0
1 BHK,667.0,1.0,1,5524.737631184408,3685000.0
2 BHK,1070.0,2.0,2,5140.186915887851,5500000.0
3 BHK,1875.0,2.0,3,5866.666666666667,11000000.0
2 BHK,735.0,2.0,2,7889.7959183673465,5799000.0
5 Bedroom,4360.0,4.0,5,2064.2201834862385,9000000.0
3 BHK,1750.0,3.0,3,7428.571428571428,13000000.0
2 BHK,1215.0,2.0,2,5514.40329218107,6700000.0
9 Bedroom,600.0,9.0,9,31666.666666666668,19000000.0
2 BHK,820.0,2.0,2,3658.5365853658536,3000000.0
2 BHK,1177.5,2.0,2,5090.0212314225055,5993500.0
3 BHK,1779.0,3.0,3,5037.099494097808,8961000.0
2 BHK,1105.0,2.0,2,5248.868778280543,5800000.0
3 BHK,1650.0,3.0,3,3636.3636363636365,6000000.0
2 BHK,1694.0,2.0,2,8854.78158205431,15000000.0
3 BHK,2376.0,3.0,3,8543.771043771043,20300000.0
3 BHK,1975.0,3.0,3,7594.93670886076,15000000.0
2 BHK,674.0,2.0,2,4896.142433234421,3300000.0
2 BHK,1185.0,2.0,2,3459.915611814346,4100000.0
1 RK,445.0,1.0,1,6292.134831460674,2800000.0
6 Bedroom,900.0,7.0,6,8444.444444444445,7600000.0
3 BHK,1475.0,3.0,3,5084.745762711865,7500000.0
3 BHK,1618.0,3.0,3,5098.887515451174,8250000.0
2 BHK,1120.0,2.0,2,5803.571428571428,6500000.0
4 BHK,2181.0,3.0,4,6969.280146721688,15200000.0
4 Bedroom,1200.0,4.0,4,7500.0,9000000.0
6 Bedroom,600.0,4.0,6,10833.333333333334,6500000.0
3 BHK,1556.0,2.0,3,3800.1285347043704,5913000.0
2 BHK,1179.0,2.0,2,5599.660729431722,6602000.0
2 BHK,1296.0,2.0,2,6404.320987654321,8300000.0
2 BHK,1275.0,2.0,2,4078.4313725490197,5200000.0
7 Bedroom,1875.0,2.0,7,16000.0,30000000.0
3 BHK,1400.0,2.0,3,5500.0,7700000.0
2 BHK,1222.0,2.0,2,5155.482815057283,6300000.0
2 BHK,940.0,2.0,2,4361.702127659574,4100000.0
2 BHK,1185.0,2.0,2,3594.9367088607596,4260000.0
3 BHK,1779.0,3.0,3,6295.6717256885895,11200000.0
3 BHK,1615.0,3.0,3,3700.30959752322,5976000.0
2 BHK,1056.0,2.0,2,5776.515151515152,6100000.0
2 BHK,1100.0,2.0,2,4181.818181818182,4600000.0
2 BHK,920.0,2.0,2,4347.826086956522,4000000.0
3 BHK,1602.0,2.0,3,4681.647940074907,7500000.0
2 BHK,1176.0,2.0,2,5272.108843537415,6200000.0
4 Bedroom,675.0,3.0,4,8740.74074074074,5900000.0
3 BHK,1352.0,3.0,3,9985.207100591717,13500000.0
3 BHK,1717.0,3.0,3,5765.87070471753,9900000.0
4 Bedroom,10961.0,4.0,4,729.8604141957851,8000000.0
4 BHK,2119.0,4.0,4,5238.319962246343,11100000.0
2 BHK,1246.0,2.0,2,5401.284109149277,6730000.0
2 BHK,1141.0,2.0,2,3750.219106047327,4279000.0
2 BHK,1157.0,2.0,2,7260.155574762316,8400000.0
2 BHK,1025.0,2.0,2,2700.487804878049,2768000.0
1 BHK,650.0,1.0,1,5076.923076923077,3300000.0
2 BHK,1349.0,2.0,2,7264.6404744255005,9800000.0
3 BHK,1566.0,3.0,3,5319.284802043423,8330000.0
4 BHK,2830.0,3.0,4,6890.459363957597,19500000.0
3 BHK,1320.0,2.0,3,2888.636363636364,3813000.0000000005
3 BHK,1780.0,3.0,3,4765.730337078651,8483000.0
2 BHK,1091.0,2.0,2,3198.9000916590285,3490000.0
4 BHK,3670.0,4.0,4,8174.386920980926,30000000.0
2 BHK,918.0,2.0,2,5500.0,5049000.0
4 BHK,1950.0,4.0,4,6666.666666666667,13000000.0
3 BHK,1695.0,3.0,3,5309.734513274337,9000000.0
3 BHK,1705.0,3.0,3,5571.847507331378,9500000.0
3 BHK,1375.0,3.0,3,5454.545454545455,7500000.0
1 BHK,525.0,1.0,1,5714.285714285715,3000000.0
2 BHK,1447.0,2.0,2,5736.005528680028,8300000.0
2 BHK,1114.0,2.0,2,3500.8976660682224,3900000.0
3 BHK,1450.0,2.0,3,6896.551724137931,10000000.0
2 BHK,460.0,1.0,2,3260.8695652173915,1500000.0
2 BHK,1022.0,2.0,2,3913.894324853229,4000000.0
2 BHK,1000.0,2.0,2,4500.0,4500000.0
2 BHK,1128.0,2.0,2,6094.858156028369,6875000.0
2 BHK,1180.0,2.0,2,4830.5084745762715,5700000.0
6 Bedroom,1000.0,6.0,6,6900.0,6900000.0
2 Bedroom,1200.0,2.0,2,12500.0,15000000.0
3 BHK,3761.0,3.0,3,17548.524328636002,66000000.0
2 BHK,1339.0,2.0,2,5601.194921583271,7500000.0
3 BHK,1400.0,2.0,3,3928.5714285714284,5500000.0
2 BHK,1040.0,2.0,2,3800.0000000000005,3952000.0000000005
2 BHK,1198.0,2.0,2,4841.402337228715,5800000.0
4 Bedroom,1200.0,3.0,4,7916.666666666667,9500000.0
3 BHK,1691.0,3.0,3,6682.436428149024,11300000.0
3 BHK,1075.0,3.0,3,3348.8372093023254,3600000.0
3 BHK,1630.0,3.0,3,11901.840490797545,19400000.0
3 BHK,1240.0,3.0,3,3508.064516129032,4350000.0
2 BHK,1122.5,2.0,2,5250.334075723831,5893500.0
3 BHK,1665.0,3.0,3,5200.0,8658000.0
3 BHK,2489.0,3.0,3,3776.6171153073524,9400000.0
2 BHK,1142.0,2.0,2,6129.5971978984235,7000000.0
3 BHK,1976.0,3.0,3,9311.74089068826,18400000.0
4 Bedroom,5500.0,4.0,4,10909.09090909091,60000000.0
3 BHK,1853.0,3.0,3,4425.256341068538,8200000.0
8 Bedroom,600.0,4.0,8,12000.0,7200000.0
2 BHK,1567.0,2.0,2,5871.091257179323,9200000.0
2 BHK,1090.0,2.0,2,2499.0825688073396,2724000.0
6 Bedroom,1200.0,4.0,6,10416.666666666666,12500000.0
4 Bedroom,2400.0,4.0,4,26666.666666666668,64000000.0
2 BHK,1175.0,2.0,2,4380.425531914893,5147000.0
2 BHK,1200.0,2.0,2,4333.333333333333,5200000.0
2 BHK,995.0,2.0,2,4120.603015075377,4100000.0
2 BHK,884.0,2.0,2,4649.321266968326,4110000.0
5 Bedroom,900.0,3.0,5,8888.888888888889,8000000.0
2 BHK,1170.0,2.0,2,4871.794871794872,5700000.0
2 BHK,1225.0,2.0,2,3800.0,4655000.0
2 BHK,1342.0,2.0,2,5461.997019374068,7330000.0
2 BHK,1345.0,2.0,2,4981.412639405205,6700000.0
3 BHK,1320.0,3.0,3,4924.242424242424,6500000.0
2 BHK,1140.0,2.0,2,4332.456140350877,4939000.0
2 BHK,1300.0,2.0,2,3846.153846153846,5000000.0
3 BHK,1652.0,3.0,3,5145.2784503631965,8500000.0
3 BHK,2072.0,4.0,3,6853.281853281854,14200000.0
3 BHK,1740.0,2.0,3,5459.770114942528,9500000.0
3 BHK,1360.0,2.0,3,5220.588235294118,7100000.0
3 BHK,1145.0,2.0,3,5240.174672489083,6000000.0
3 BHK,1540.0,2.0,3,2597.4025974025976,4000000.0
2 BHK,1278.0,2.0,2,7433.489827856025,9500000.0
1 BHK,630.0,1.0,1,6349.206349206349,4000000.0
3 BHK,1100.0,3.0,3,5272.727272727273,5800000.0
3 Bedroom,1200.0,3.0,3,7916.666666666667,9500000.0
7 Bedroom,2500.0,6.0,7,4600.0,11500000.0
1 BHK,582.5,1.0,1,2598.283261802575,1513500.0
2 BHK,1015.0,2.0,2,2549.753694581281,2588000.0
5 Bedroom,3300.0,5.0,5,7272.727272727273,24000000.0
5 Bedroom,4500.0,5.0,5,9222.222222222223,41500000.0
3 BHK,1356.0,2.0,3,4867.256637168141,6600000.0
2 BHK,823.0,2.0,2,3402.187120291616,2800000.0
3 Bedroom,1200.0,2.0,3,5500.0,6600000.0
2 BHK,1050.0,2.0,2,3523.809523809524,3700000.0
2 BHK,1180.0,2.0,2,5847.457627118644,6900000.0
2 BHK,1116.0,2.0,2,4651.433691756272,5191000.0
2 BHK,1070.0,2.0,2,3999.0654205607475,4279000.0
2 BHK,1385.0,2.0,2,5776.173285198556,8000000.0
1 Bedroom,1000.0,1.0,1,7000.0,7000000.0
3 BHK,1897.0,3.0,3,6852.925672113864,13000000.0
2 BHK,1005.0,2.0,2,5550.248756218905,5578000.0
3 BHK,1575.0,3.0,3,7936.507936507936,12500000.0
2 BHK,975.0,2.0,2,6666.666666666667,6500000.0
3 BHK,1904.0,3.0,3,6302.5210084033615,12000000.0
1 BHK,930.0,1.0,1,3225.8064516129034,3000000.0
1 BHK,525.0,1.0,1,4952.380952380952,2600000.0
1 BHK,686.0,1.0,1,2478.134110787172,1700000.0
2 Bedroom,2400.0,3.0,2,6250.0,15000000.0
2 Bedroom,1410.0,1.0,2,16524.822695035462,23300000.0
3 Bedroom,2238.0,3.0,3,6255.585344057194,14000000.0
2 BHK,1174.0,2.0,2,5877.342419080068,6900000.0
4 Bedroom,3800.0,4.0,4,6289.473684210527,23900000.0
3 BHK,2225.0,2.0,3,5617.9775280898875,12500000.0
